# IRIS catalog migration inventory v1
task-runners	hexo	runner/hexo.go	migrated
task-runners	just	runner/justfile.go	migrated
task-runners	laravel	runner/laravel.go	migrated
task-runners	magento	runner/magento.go	migrated
task-runners	make	runner/makefile.go	migrated
task-runners	mix	runner/mix.go	migrated
task-runners	php	runner/php.go	migrated
task-runners	phpunit	runner/phpunit.go	migrated
task-runners	phpunit-watcher	runner/phpunit_watcher.go	migrated
task-runners	rails	runner/rails.go	migrated
task-runners	rake	runner/rake.go	migrated
task-runners	rubocop	runner/rubocop.go	migrated
task-runners	ruby	runner/ruby.go	migrated
task-runners	rvm	runner/rvm.go	migrated
task-runners	sidekiq	runner/sidekiq.go	migrated
task-runners	symfony	runner/symfony.go	migrated
task-runners	valet	runner/valet.go	migrated
task-runners	vapor	runner/vapor.go	migrated
system	adb	sys/adb.go	migrated
system	ag	sys/ag.go	migrated
system	airflow	sys/airflow.go	migrated
system	aliases	sys/aliases.go	migrated
system	asciinema	sys/asciinema.go	migrated
system	asr	sys/asr.go	migrated
system	atuin	sys/atuin.go	migrated
system	basename	sys/basename.go	migrated
system	bc	sys/bc.go	migrated
system	btop	sys/btop.go	migrated
system	bundle	sys/bundle.go	migrated
system	cal	sys/cal.go	migrated
system	cci	sys/cci.go	migrated
system	cdk8s	sys/cdk8s.go	migrated
system	chezmoi	sys/chezmoi.go	migrated
system	chsh	sys/chsh.go	migrated
system	codesign	sys/codesign.go	migrated
system	croc	sys/croc.go	migrated
system	crontab	sys/crontab.go	migrated
system	curl	sys/network.go	migrated
system	date	sys/date.go	migrated
system	dateseq	sys/dateseq.go	migrated
system	dcli	sys/dcli.go	migrated
system	dd	sys/dd.go	migrated
system	ddev	sys/ddev.go	migrated
system	defaults	sys/defaults.go	migrated
system	degit	sys/degit.go	migrated
system	deta	sys/deta.go	migrated
system	dig	sys/network.go	migrated
system	dirname	sys/dirname.go	migrated
system	do-release-upgrade	sys/do_release_upgrade.go	migrated
system	dog	sys/dog.go	migrated
system	dotnet	sys/dotnet.go	migrated
system	dscacheutil	sys/dscacheutil.go	migrated
system	dscl	sys/dscl.go	migrated
system	dtm	sys/dtm.go	migrated
system	echo	sys/echo.go	migrated
system	eleventy	sys/eleventy.go	migrated
system	env	sys/env.go	migrated
system	exec	sys/exec.go	migrated
system	export	sys/env.go	migrated
system	fastlane	sys/fastlane.go	migrated
system	fdisk	sys/fdisk.go	migrated
system	ffmpeg	sys/ffmpeg.go	migrated
system	firefox	sys/firefox.go	migrated
system	fisher	sys/fisher.go	migrated
system	fmt	sys/fmt.go	migrated
system	forc	sys/forc.go	migrated
system	forge	sys/forge.go	migrated
system	fzf	sys/fzf.go	migrated
system	fzf-tmux	sys/fzf_tmux.go	migrated
system	gltfjsx	sys/gltfjsx.go	migrated
system	goto	sys/goto.go	migrated
system	gum	sys/gum.go	migrated
system	herd	sys/herd.go	migrated
system	hop	sys/hop.go	migrated
system	hostname	sys/hostname.go	migrated
system	htop	sys/htop.go	migrated
system	http	sys/http.go	migrated
system	hyper	sys/hyper.go	migrated
system	hyperfine	sys/hyperfine.go	migrated
system	ibus	sys/ibus.go	migrated
system	id	sys/id.go	migrated
system	ifconfig	sys/network.go	migrated
system	ignite-cli	sys/ignite_cli.go	migrated
system	install	sys/install.go	migrated
system	ip	sys/network.go	migrated
system	join	sys/join.go	migrated
system	julia	sys/julia.go	migrated
system	kafkactl	sys/kafkactl.go	migrated
system	kamal	sys/kamal.go	migrated
system	kill	sys/ps.go	migrated
system	killall	sys/ps.go	migrated
system	kitty	sys/kitty.go	migrated
system	klist	sys/klist.go	migrated
system	kool	sys/kool.go	migrated
system	launchctl	sys/launchctl.go	migrated
system	leaf	sys/leaf.go	migrated
system	lima	sys/lima.go	migrated
system	login	sys/login.go	migrated
system	lsblk	sys/lsblk.go	migrated
system	lsof	sys/lsof.go	migrated
system	man	sys/man.go	migrated
system	meroxa	sys/meroxa.go	migrated
system	mkdocs	sys/mkdocs.go	migrated
system	mkfifo	sys/mkfifo.go	migrated
system	mkinitcpio	sys/mkinitcpio.go	migrated
system	mknod	sys/mknod.go	migrated
system	mosh	sys/mosh.go	migrated
system	mount	sys/mount.go	migrated
system	nc	sys/network.go	migrated
system	ncal	sys/ncal.go	migrated
system	neofetch	sys/neofetch.go	migrated
system	netstat	sys/network.go	migrated
system	networkQuality	sys/networkquality.go	migrated
system	networksetup	sys/networksetup.go	migrated
system	nextflow	sys/nextflow.go	migrated
system	nhost	sys/nhost.go	migrated
system	nmap	sys/nmap.go	migrated
system	nrm	sys/nrm.go	migrated
system	ns	sys/ns.go	migrated
system	nslookup	sys/network.go	migrated
